Priorität;Firma;Kategorie;Ansprechpartner;Telefon;Email;PLZ;Ort;Gesprächsaufhänger;Notiz
C;RB+P Landschaftsarchitektur;Landschaftsarchitekt;Ernst Bauermann, Frau Dr. Ludwigs (Partner);0561 / 96992;info@rbplusp.de;34117;Kassel;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Objektplanung, Wettbewerbe, Hochschulcampus, öffentliche Parks
C;schöne aussichten landschaftsarchitektur;Landschaftsarchitekt;Martin Blank, Nikolai Soyka (Partner);0561 / 59861200;info@sal.team;34117;Kassel;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung, Stadtplanung, Wettbewerbe
C;RB+P Landschaftsarchitektur (Riehl Bauermann + Partner);Landschaftsarchitekt;;0561 / 96992;info@rbplusp.de;34117;Kassel;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Objektplanung, Wettbewerbe, Standorte Kassel + Koeln
C;Projektbuero Stadtlandschaft GbR;Landschaftsarchitekt;Regina Riedel, Juergen von Reuss;0561 / 7004480;;34119;Kassel / 37083 Goettingen;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Gruenordnungsplanung, Bauleitplanung, Standorte Kassel + Goettingen
C;geiger & waltner landschaftsarchitekten GmbH;Landschaftsarchitekt;;0831 697186-10;mail@geiger-waltner.de;87435;Kempten (Burghaldegasse 26);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung, Objektplanung
C;Siller Landschaftsarchitekten BDLA;Landschaftsarchitekt;Arne Siller, Ulrich Siller;0431 982590;info@la-siller.de;24105;Kiel;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Sportanlagenplanung, Gartengestaltung (50+ Jahre)
C;BHF Bendfeldt Herrmann Franke Landschaftsarchitekten GmbH;Landschaftsarchitekt;Jens Bendfeldt, Uwe Herrmann, Isabel Hohmann, Steffi Werhahn;0431 99796;info@bhf-ki.de;24116;Kiel;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsplanung, 50 MA (seit 1962)
C;Rolf Karbach Landschaftsarchitekt bdla;Landschaftsarchitekt;Rolf Karbach;0261 14538;;56068;Koblenz;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Gartenplanung, Spielraumgestaltung, Freiraumplanung, Wegebau
C;RMP Stephan Lenzen Landschaftsarchitekten, Koeln;Landschaftsarchitekt;Prof. Stephan Lenzen;;info@rmpsl.la;50667;Koeln;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Stadtplanung, Wegebau-Planung, Parkgestaltung
C;Planungsbuero Brigitte Roede Garten und Freiraum;Landschaftsarchitekt;Brigitte Roede;0221 979-41490;buero@brigitte-roede.de;50767;Koeln;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Gartenplanung, Freiraumplanung, Landschaftsarchitektur
C;LILL + SPARLA Landschaftsarchitekten;Landschaftsarchitekt;;0221 93755;mail@lill-sparla.de;51105;Koeln;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Stadtplanung, Wegebau, Platzgestaltung
C;pslandschaft.de Freiraumplanung Joachim Schulze;Landschaftsarchitekt;Joachim Schulze;0221 16929693;info@pslandschaft.de;51069;Koeln;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Schul- und Sportanlagen, Freianlagen, Wegebau
C;Schuler Service Group, NL Koeln;Privat (GaLaBau);;;;50997;Koeln-Immendorf;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gruenpflege, Wegebau, Pflasterarbeiten, Winterdienst, Objektbetreuung
C;Galabau Königshain;Privat (GaLaBau);;;;02829;Königshain (Oberlausitz);Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, kompetenter Partner in der Oberlausitz
C;Wolf Garten- und Landschaftsbau GbR;Privat (GaLaBau);;;;68526;Ladenburg;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Pflasterarbeiten, Wegebau, Natursteinpflaster, Gartenplanung (Region Heidelberg/Mannheim)
C;Jörg Gustedt Garten- & Landschaftsbau;Privat (GaLaBau);;;;32791;Lage;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;"GaLaBau, Pflaster, Gartengestaltung; Einzugsgebiet Bielefeld/Detmold/Herford/Lemgo"
C;Gruppe Freiraumplanung / studio5;Landschaftsarchitekt;;0511 / 92882-40;;30855;Langenhagen;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Objektplanung, staedtebauliche Entwuerfe
C;feines Grün – Ronny Lehmann;Privat (GaLaBau);;;;04317;Leipzig;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gartendesign, Pflanzplanung, Gestaltung
C;einenkel landschaftsarchitektur GmbH;Landschaftsarchitekt;Cathleen Einenkel-Schwager;0341 9999412;einenkel@einenkel-la.de;04109;Leipzig;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur
C;Station C23 – Architekten und Landschaftsarchitekten;Landschaftsarchitekt;;0341 9938201;office@stationc23.de;04177;Leipzig;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;"Architektur, Landschaftsarchitektur, Städtebau; seit 2003"
C;AMIN Landschafts Architektur;Landschaftsarchitekt;;0341 68695210;;04279;Leipzig;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Gartenplanung
C;LS Planung;Landschaftsarchitekt;;0179 5317597;mail@ls-planung.de;04317;Leipzig;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsplanung, Freiraumgestaltung
C;Clasen Werning Partner, Standort Luebeck;Landschaftsarchitekt;;0451 610680;info@cwphl.de;23564;Luebeck;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, oeffentliche Freiraeume
C;TGP Trueper Gondesen Partner Landschaftsarchitekten;Landschaftsarchitekt;;0451 79882;info@tgp-la.de;23552;Luebeck;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung, Wettbewerbsprojekte
C;Haberkorn Garten- und Landschaftsarchitektur;Landschaftsarchitekt;Christiane Haberkorn;0451 71988;info@planungsbuero-haberkorn.de;23552;Luebeck;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Gartenarchitektur, Gartenplanung, private und oeffentliche Projekte
C;Garten- und Landschaftsbau-Nord;Privat (GaLaBau);;;;21335;Lueneburg;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gartenpflege, Baumpflege, Zaunbau, Pflasterarbeiten, Winterdienst
C;Pierre Seehawer Garten- und Landschaftsbau;Privat (GaLaBau);;;;;MV;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, 15+ Jahre Erfahrung
C;Gartenbau Breuer;Privat (GaLaBau);;;;;MV;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltung, Pflege
C;Buero Westhus - Landschaftsarchitektur;Landschaftsarchitekt;Wolfram Westhus;0391 / 6623645;info@la-westhus.de;39108;Magdeburg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung
C;RMP Stephan Lenzen Landschaftsarchitekten -- Standort Mannheim;Landschaftsarchitekt;;0621 / 18067460;mannheim@rmpsl.la;68259;Mannheim;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur, Wettbewerbe, überregionale Großprojekte
C;Fagus Seelemann Landschaftsarchitekten;Landschaftsarchitekt;;0341 356790;info@fagus-leipzig.de;04416;Markkleeberg (bei Leipzig);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Umweltplanung, Stadtentwicklung, Landschaftsarchitektur
C;LARS consult GmbH;Landschaftsarchitekt;;08331 49040;info@lars-consult.de;87700;Memmingen (Bahnhofstr. 22) + Augsburg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Stadt-/Raumplanung, Landschaftsarchitektur, Umweltplanung, Tiefbau
C;Reinert Bau -- GaLaBau;Privat (GaLaBau);;;;66663;Merzig;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Pflasterarbeiten, Wegebau, Beleuchtung, Garten- und Landschaftsbau im Saarland
C;Galabau MG GmbH;Privat (GaLaBau);;;;41063;Mönchengladbach;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltungen, Pflasterarbeiten, Zaunbau
C;Galabau Dreßen;Privat (GaLaBau);;;;41063;Mönchengladbach;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Terrassenbau, Pflasterarbeiten, Familienbetrieb seit 2015
C;Tobias Welters Garten- und Landschaftsbau;Privat (GaLaBau);;;;41169;Mönchengladbach;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltung, Pflaster, Bepflanzung
C;Heinz-Willi Titschen GaLaBau;Privat (GaLaBau);;;;41068;Mönchengladbach;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Pflasterarbeiten, Gartengestaltung
C;Mahl Gebhard Konzepte (MGK);Landschaftsarchitekt;;089 9616089;mail@mgk-la.com;80639;München (Arnulfstr. 291);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, urbane Freiräume
C;TERRA.NOVA Landschaftsarchitektur;Landschaftsarchitekt;Peter Wich;089 62489242;;81543;München (Freibadstr. 15 RGB);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Stadtplanung, interdisziplinäre Projekte
C;P-38 Landschaftsarchitekten + Stadtplaner;Landschaftsarchitekt;Johannes Paula, Andreas Fischer;089 4613970;;81371;München (Kapellenweg 6);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Ausführungsplanung, öffentliche Vergabe, Bauleitung
C;Dietrich Landschaftsarchitekten;Landschaftsarchitekt;;089 23148442;hallo@dietrich-la.de;80637;München (Landshuter Allee 14);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Garten- und Freiraumplanung, private und öffentliche Bauvorhaben
C;Keller Damm Kollegen GmbH;Landschaftsarchitekt;;089 2488383;info@keller-damm-kollegen.de;80797;München (Lothstr. 19);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Stadtplanung, öffentliche und private Außenräume
C;LUZ Landschaftsarchitekten;Landschaftsarchitekt;Heiner Luz;089 856319-10;;80639;München (Romanstr. 74);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Objektplanung Freianlagen, Bebauungsplanung, Verkehrsanlagen
C;Röver GartenCon GaLaBau;Privat (GaLaBau);;;;48155;Münster;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltung, Gartenpflege, Münsterland
C;Galabaumünsterland NRW;Privat (GaLaBau);;;;48155;Münster;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Pflasterarbeiten, Steinreinigung, Gartengestaltung
C;SAL Landschaftsarchitektur GmbH;Landschaftsarchitekt;;0251 68648;info@sal-landschaftsarchitektur.de;48155;Münster;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Vorentwurf bis Bauüberwachung, öffentliche und private Projekte
C;nts Ingenieurgesellschaft mbH;Landschaftsarchitekt;;02501 2760;info@nts-plan.de;48165;Münster;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Verkehrsplanung, Freianlagen, über 140 Mitarbeiter
C;Kraushaar Garten- und Landschaftsbau e.K.;Privat (GaLaBau);;;;67141;Neuhofen;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;"Pflasterarbeiten, Wegebau, Terrassenbau, Gartenpflege; Raum LU/MA/HD; seit 1965"
C;Frank Risse GaLaBau;Privat (GaLaBau);;;;41468;Neuss;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Schwimmteiche, Gartengestaltung, Pflaster- und Wegebau, Straßenbauarbeiten
C;Anton Reiter Garten- und Landschaftsbau;Privat (GaLaBau);;;;94557;Niederalteich (Raum Deggendorf);Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gartengestaltung, Pflasterarbeiten, Beratung
C;Morn GaLaBau;Privat (GaLaBau);;;;90459;Nürnberg;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Pflasterarbeiten, Steinelemente, Gartengestaltung
C;WGF Nürnberg Landschaftsarchitekten;Landschaftsarchitekt;;0911 946030;info@wgf-nuernberg.de;90478;Nürnberg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Umweltplanung, Stadtgestaltung, 50 Jahre Erfahrung
C;adlerolesch Landschaftsarchitekten GmbH;Landschaftsarchitekt;;0911 230897;kontakt@adlerolesch.de;90402;Nürnberg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur, integrierte Planung
C;Grosser-Seeger & Partner (GSP);Landschaftsarchitekt;;0911 310427-10;info@grosser-seeger.de;90419;Nürnberg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, Freiraumplanung, Umweltbaubegleitung
C;WLG Wollborn LandschaftsArchitekten PartGmbB;Landschaftsarchitekt;Jürgen Wollborn;0911 8177688;mail@wollborn.com;90475;Nürnberg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung, öffentliche Projekte
C;Planungsgruppe Landschaft;Landschaftsarchitekt;Albert-Horn, Geim, Junge;0911 537744;;90489;Nürnberg;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, Landschaftsökologie
C;GREENBOX Landschaftsarchitekten (Standort Osnabrueck);Landschaftsarchitekt;David Theidel (Standortleitung OS);0541 / 35028585;info@greenbox.la;49074;Osnabrueck;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, ueber 120 MA, Standorte Koeln/Stuttgart/Kassel/Osnabrueck/Berlin
C;JKL PartG mbB Landschaftsarchitektur und Stadtplanung;Landschaftsarchitekt;Prof. Dirk Junker, Lennart Harmeling;0541 / 76028820;info@jkl-architektur.de;49080;Osnabrueck;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, Freiraumgestaltung
C;Wurm Garten + Landschaft;Privat (GaLaBau);;;;94034;Passau;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gartengestaltung, Landschaftsbau, Pflege
C;LOIBL Gartenbau;Privat (GaLaBau);;;;94060;Pocking (Raum Passau/Deggendorf);Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Gartengestaltung, Außenanlagen, seit 1991
C;Garten- und Landschaftsbau Sascha Leitner;Privat (GaLaBau);;;;14480;Potsdam;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltung, Pflasterarbeiten
C;Land3 Landschaftsarchitekten GmbH;Landschaftsarchitekt;Rüdiger Töpfer;0331 74713;info@land3.de;14482;Potsdam;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Landschaftsplanung
C;AG Protzmann + Wegwerth Landschaftsarchitekten;Landschaftsarchitekt;Frank Protzmann, Konstanze Wegwerth;0331 9513928;info@protzmann-wegwerth.de;14469;Potsdam;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Gartenplanung, Freiraumplanung, Gartendenkmalpflege
C;Burkhard Schröder Landschaftsarchitektur;Landschaftsarchitekt;Burkhard Schröder;;;14471;Potsdam;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Gartengestaltung
C;Gartenplanung Windt;Landschaftsarchitekt;Johannes Windt;;;50259;Pulheim;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Gartenplanung, Landschaftsarchitektur, Freiraumplanung
C;Gartenbau GIMI;Privat (GaLaBau);;;;93053;Regensburg;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;GaLaBau, Gartengestaltung, Pflege
C;dreigrün Gross + Partner Landschaftsarchitekten mbB;Landschaftsarchitekt;;07121 1596-159;info@dreigruen.de;72764;Reutlingen;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur, Objektplanung
C;ALSE Gesellschaft fuer laendliche Strukturentwicklung mbH;Landschaftsarchitekt;Dr. F. Liedl;;;24253;Selent;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Laendliche Strukturentwicklung, Landschaftsarchitektur, Dorferneuerung
C;Garten- und Landschaftsbau Maka;Privat (GaLaBau);;;;21680;Stade;Schnelle Asphalt-Reparatur für Einfahrten, Wege und Terrassen — ARM Kaltasphalt, sofort verarbeitbar;Pflasterarbeiten, Zaunbau, Gartengestaltung, Erdarbeiten (LK Stade/Cuxhaven)
C;Terrabiota Landschaftsarchitekten und Stadtplaner GmbH;Landschaftsarchitekt;Christian Ufer, Mechthild von Puttkamer;08151 97999-30;;82319;Starnberg (Kaiser-Wilhelm-Str. 13A);Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Umweltplanung, Stadtplanung (alle LP)
C;Koeber Landschaftsarchitektur GmbH;Landschaftsarchitekt;Joachim Köber, Christoph Haug, Jens Schmitt (GF);0711 3514599;info@koeber-la.de;70174;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Platzgestaltung, Wegebau, öffentliche Räume
C;Glück Landschaftsarchitektur GmbH;Landschaftsarchitekt;Michael Glück;0711 674345;;70182;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur, Wegebau, öffentliche Projekte (20 MA)
C;g2 Landschaftsarchitekten;Landschaftsarchitekt;;0711 5054221;mail@g2-landschaftsarchitekten.de;70176;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Straßen und Plätze, Wohnumfeld, Sportanlagen, Parkanlagen
C;Pfrommer + Roeder Landschaftsarchitekten;Landschaftsarchitekt;;0711 96003;;70178;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Objektplanung, Wegebau, Grünplanung
C;GREENBOX Landschaftsarchitekten;Landschaftsarchitekt;;0711 633883-10;info@greenbox.la;70199;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Freiraumplanung, Landschaftsarchitektur, Wettbewerbe, öffentliche Räume
C;bäuerle landschaftsarchitektur + stadtplanung;Landschaftsarchitekt;Hannes Bäuerle;0711 40798140;hb@baeuerle-landschaftsarchitektur.de;70176;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Stadtplanung, Freiraumgestaltung
C;faktorgruen Landschaftsarchitekten (Standort Stuttgart);Landschaftsarchitekt;;0711 48999-480;stuttgart@faktorgruen.de;70565;Stuttgart;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsplanung, Freiraumplanung, Umweltplanung
C;BGHplan Umweltplanung und Landschaftsarchitektur GmbH;Landschaftsarchitekt;Sandra Folz, Christoph Heckel;0651 14546;mail@bghplan.com;54290;Trier;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Umweltplanung, Landschaftsarchitektur, Freiraumplanung, Wegebau
C;Specht Landschaftsarchitektur;Landschaftsarchitekt;Hans Specht;07071 257987;;72070;Tübingen;Kaltasphalt für Sofort-Reparaturen an Wegen und Plätzen in öffentlichen Grünanlagen;Landschaftsarchitektur, Freiraumplanung, Gartenplanung
