Priorität;Firma;Kategorie;Ansprechpartner;Telefon;Email;PLZ;Ort;Gesprächsaufhänger;Notiz
C;Bayerische Asphaltmischwerke (bam);Privat (Straßenbau);;;;92224;Amberg / 94447 Plattling u.a.;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Über 40 Asphaltmischwerke in Bayern; alle Deckschichtarten"
C;IB Mayr + Ludescher;Ingenieurbüro;;0821 / 454;;86157;Augsburg;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbau, Verkehrsanlagen, Tiefbauplanung; kommunale Projekte Schwaben"
C;IB Mayr Ingenieure;Ingenieurbüro;;0821 / 3193;;86150;Augsburg;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Tiefbau, Straßenplanung, Erschließung; kommunale Projekte"
C;Wipfler PLAN Planungsgesellschaft;Ingenieurbüro;;0821 / 7101;;86167;Augsburg;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbau, Erschließung, Tiefbau; kommunale Projekte Schwaben"
C;Tractebel Engineering GmbH (ehem. Lahmeyer);Ingenieurbüro;;069 / 7903;;61118;Bad Vilbel;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsinfrastruktur, Straßenplanung, Brückenbau; ca. 1.500 MA am Standort"
C;S² Beratende Ingenieure;Ingenieurbüro;D. Stelzenberger, E. Scholz;;;93077;Barbing;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbau, Verkehrsanlagen, Infrastruktur, Hochwasserschutz; seit 1990"
C;Die Autobahn GmbH des Bundes – Außenstelle Bayreuth;Bund (Autobahn);Stefan Arneth (Außenstellenleiter);+49 921 7569 0;nordbayern@autobahn.de;95447;Bayreuth;Schnelle Frostschaden-Reparatur mit ARM Asphalt Repair Mix;Erhaltung/Bauvorbereitung/Bauüberwachung (Autobahn-Abschnitte)
C;Ingenieur-Team Gebhardt-Hahn GmbH;Ingenieurbüro;;;;;Bayreuth;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßen-/Wegebau, Tiefbau, Städtebau; seit 2002"
C;Autobahn GmbH - Niederlassung Nordost;Behörde;;030 / 58431-0;nordost@autobahn.de;10557;Berlin;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Autobahn GmbH - Außenstelle Berlin;Behörde;;030 / 58431-100;nordost@autobahn.de;10557;Berlin;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Schüßler-Plan Ingenieurgesellschaft mbH - NL Berlin;Ingenieurbüro;030 / 2025-0 · berlin@schuessler-plan.de;;;10117;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenplanung, Verkehrswegebau, Brückenbau
C;VÖSSING Ingenieurgesellschaft mbH - NL Berlin;Ingenieurbüro;030 / 3264-0 · berlin@voessing.de;;;10117;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenplanung, Verkehrsanlagen, Infrastruktur
C;Inros Lackner SE - NL Berlin;Ingenieurbüro;030 / 3180-0 · berlin@inros-lackner.de;;;10117;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenplanung, Verkehrsinfrastruktur
C;OBERMEYER Infrastruktur GmbH & Co. KG - NL Berlin;Ingenieurbüro;030 / 2007-0 · berlin@obermeyer.de;;;10117;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenplanung, Verkehrswegebau, Entwässerung
C;Fugmann Janotta Partner;Ingenieurbüro;030 / 5900-9970 · info@fugmann-janotta.de;;;10179;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrsflächenplanung, Straßenraumgestaltung
C;Ramboll Deutschland GmbH - NL Berlin;Ingenieurbüro;030 / 30200-0 · berlin@ramboll.com;;;10785;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenplanung, Verkehrsinfrastruktur, Mobilität
C;Sweco GmbH - NL Berlin;Ingenieurbüro;030 / 39805-0 · berlin@sweco-gmbh.de;;;10557;Berlin;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrswegebau, Straßenplanung, Infrastruktur
C;Ingenieurbüro für Tiefbautechnik Bindlach GmbH;Ingenieurbüro;Michael Schneider (GF);+49 9208 65880;info@tiefbautechnik-bindlach.de;95463;Bindlach;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbauplanung; Projektbetreuung"
C;KM GmbH für Straßenbau- und Umwelttechnik;Ingenieurbüro;;0234 / 592924;info@kmgmbh.com;44807;Bochum;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Gutachten Straßenbautechnik, Prüfinstitut
C;ambrosius blanke verkehr.infrastruktur;Ingenieurbüro;;0234 / 9130;info@ambrosiusblanke.de;44787;Bochum;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrs- und Infrastrukturplanung
C;Autobahn GmbH – Außenstelle Braunschweig;Behörde;;0531 / 2362-0;nordwest@autobahn.de;38112;Braunschweig;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Ingenieurbüro Dipl.-Ing. H. Vössing GmbH – NL Braunschweig;Ingenieurbüro;0531 / 3808-0 · braunschweig@voessing.de;;;38100;Braunschweig;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrsanlagen, Straßenbau, Ingenieurbauwerke, Bauüberwachung
C;WVI Prof. Dr. Wermuth Verkehrsforschung und Infrastrukturplanung GmbH;Ingenieurbüro;0531 / 38720-0 · info@wvi-braunschweig.de;;;38114;Braunschweig;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrsplanung, Straßenentwurf, Infrastrukturplanung
C;LINDSCHULTE Ingenieurgesellschaft mbH – NL Braunschweig;Ingenieurbüro;0531 / 7088-0 · braunschweig@lindschulte.de;;;38100;Braunschweig;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Infrastrukturplanung, Straßenbau, Kanalbau, Vermessung
C;IPW Ingenieurplanung GmbH & Co. KG;Ingenieurbüro;0531 / 2423-0 · info@ipw-braunschweig.de;;;38100;Braunschweig;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßen-/Tiefbauplanung, Ingenieurbauwerke, Bauüberwachung
C;Autobahn GmbH – Außenstelle Chemnitz;Behörde;;0371 / 4556-0;ost@autobahn.de;09116;Chemnitz;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;VERKEHRSPLAN – Ingenieurbüro für Verkehrstechnik;Ingenieurbüro;;0371 / 4000-870;;09131;Chemnitz;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrsplanung, Straßenentwurf, Verkehrstechnik
C;Ingenieurbüro Lehmann + Partner;Ingenieurbüro;;0371 / 3556-700;;09111;Chemnitz;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbau, Brückenbau, Tiefbau; Projekte für StBÄ Plauen und Zwickau"
C;schulze + rank;Ingenieurbüro;;0371 / 3817-100;;09111;Chemnitz;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Beratende Ingenieure; Straßenbau, Brücken, Infrastruktur; gegr. 1990; ca. 70 MA; Standorte auch in Dresden, Leipzig, Erfurt"
C;Melioplan GmbH;Ingenieurbüro;;0371 / 8423;;09117;Chemnitz;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Beratung, Planung, Bauüberwachung Tief-/Wasser-/Straßenbau; 16 Ingenieure"
C;FUCHS Ingenieurbüro für Verkehrsbau GmbH;Ingenieurbüro;;0371 / 3346;;09116;Chemnitz;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsbau, Straßenplanung; DIN EN ISO 9001 zertifiziert"
C;Autobahn GmbH - Außenstelle Cottbus;Behörde;;0355 / 4914-0;nordost@autobahn.de;03044;Cottbus;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Autobahn GmbH – Außenstelle Darmstadt;Behörde;;06151 / 348-0;;64295;Darmstadt;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;KREBS+KIEFER Ingenieure GmbH;Ingenieurbüro;;06151 / 882;;64293;Darmstadt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßen-/Brückenbau, Tiefbauplanung; seit 1956; ca. 700 MA; Hauptsitz"
C;Brilon Bondzio Weiser (BBW);Ingenieurbüro;Prof. Dr. Werner Brilon;06151 / 3606;;64293;Darmstadt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrsplanung, Straßenentwurf, Verkehrstechnik, Verkehrssicherheit
C;Die Autobahn GmbH des Bundes – Außenstelle Deggendorf;Bund (Autobahn);Michael Kordon (Niederlassungsdirektor);+49 991 280510;suedbayern.as-deggendorf@autobahn.de;94469;Deggendorf;Schnelle Frostschaden-Reparatur mit ARM Asphalt Repair Mix;Erhaltungsmaßnahmen (Beläge/Bauwerke)
C;MAX STREICHER GmbH & Co. KG;Privat (Straßenbau);;;;94469;Deggendorf;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Tief-/Ingenieurbau, Rohrleitungsbau, Straßenbau
C;Weimann Ingenieure GbR;Ingenieurbüro;Johannes Weimann (GF);09324/9819-0;info@weimann-ingenieure.de;97337;Dettelbach;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenbauplanung & Bauüberwachung
C;Fischer Teamplan Ingenieurbüro GmbH;Ingenieurbüro;-;0231 / 9741;dortmund@fischer-teamplan.de;44227;Dortmund;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Infrastruktur und Umwelt, Straßenplanung
C;Schmidt Ingenieurbüro für Bauwesen GmbH;Ingenieurbüro;;0231 / 9741;info@bauing-schmidt.de;44141;Dortmund;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Infrastrukturplanung, Straßen- und Verkehrsbau
C;Autobahn GmbH – Außenstelle Dresden;Behörde;;0351 / 4715-0;ost@autobahn.de;01219;Dresden;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;IVAS – Ingenieurbüro für Verkehrsanlagen und -systeme;Ingenieurbüro;;0351 / 8626-380;;01099;Dresden;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsplanung, Straßenentwurf, Verkehrsmanagement; gegr. 1996"
C;Kempen Krause Ingenieure GmbH;Ingenieurbüro;Ralf Hartmann-Linden;0211 / 5423470;info@kempenkrause.de;40221;Düsseldorf;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenbau, Kanalbau, Tragwerksplanung
C;emig-vs Ingenieurgesellschaft mbH;Ingenieurbüro;;0211 / 687829;info@emig-vs.de;40235;Düsseldorf;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrs-/Stadtplanung, Straßenbau, Bauüberwachung
C;spiekermann ingenieure gmbh;Ingenieurbüro;;0211 / 52360;info@spiekermann.de;40547;Düsseldorf;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehr, Wasser, Umwelt, Konstruktiver Ingenieurbau
C;Ingenieurbüro Turrek;Ingenieurbüro;Cornelia Turrek;0211 / 2097821;mail@ibturrek.de;40625;Düsseldorf;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Entwässerung, Tief- und Straßenbau, Landschaftsbau
C;RAAB Baugesellschaft;Privat (Straßenbau);;;;96250;Ebensfeld;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Tiefbau, Straßen-/Brückenbau; 125+ Jahre Erfahrung"
C;Die Autobahn GmbH des Bundes – Niederlassung Ost (Außenstelle Erfurt);Bund (Autobahn);Dr. Danko Knothe (Leitung Außenstelle);+49 361 38030401;ost@autobahn.de;99092;Erfurt;Schnelle Frostschaden-Reparatur mit ARM Asphalt Repair Mix;Erhalt/Betrieb (inkl. Fahrbahnerhaltung)
C;WSLplan GmbH;Ingenieurbüro;Matthias Hollnack (GF);+49 361 21833678;info@wslplan.de;99084;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenbauplanung (bis Landesstraßen/Radwege)
C;INVER – Ingenieurbüro für Verkehrsanlagen GmbH;Ingenieurbüro;Sallina Barbarino (Kontakt);0361/2238-209;s.barbarino@inver-erfurt.de;99084;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Planung Straßen/Brücken (für Verwaltungen/Kommunen genannt)
C;Ingenieurbüro John & Stolze GmbH;Ingenieurbüro;Jörg Stolze (GF);+49 36204 73720-0;ib@john-stolze.de;99095;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Planung/Bauleitung Straßenbau
C;Ingenieurbüro KLEB GmbH;Ingenieurbüro;Alexander Schulz (GF);+49 361 301130;ingenieure@ib-kleb.de;99096;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrswegebau (Planung/Bauüberwachung)
C;IB Dr. Wenzel GmbH;Ingenieurbüro;;;;;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßen- und Tiefbauplanung
C;IB KLEB GmbH;Ingenieurbüro;;;;;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßen-/Brückenplanung; 35 Jahre Erfahrung; 25 Ingenieure"
C;IWST GmbH;Ingenieurbüro;T. Bärwolf, E. Bärwolf;0361 / 22039;mail@iwst.de;99092;Erfurt;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenplanung, Verkehrswegebau, Tiefbau, Kommunalberatung; seit 1999"
C;INVER GmbH;Ingenieurbüro;Dr. T. Koppe, T. Stöcklein;;;99084;Erfurt + 98529 Suhl;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Kernkompetenz Straßenwesen: Verkehrsanlagen, Brücken, Verkehrstechnik, Bauüberwachung; 40+ MA; 70+ Jahre"
C;Dorsch International Consultants GmbH;Ingenieurbüro;;06196 / 404;;65760;Eschborn;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrswegebau, Straßenplanung, Infrastruktur; international; ca. 800 MA"
C;Ingenieurbüro Mayer Rhein-Ruhr GmbH;Ingenieurbüro;;0201 / 82069;rhein-ruhr@ib-mayer.de;45131;Essen;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßenbau, Verkehrswegebau
C;Modus Consult Ulm GmbH;Ingenieurbüro;;0711 / 3416;;73728;Esslingen;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßenplanung (HOAI LP 1–9), Brückenbau, Bauüberwachung; ca. 200 MA; seit 1991"
C;IBST GmbH - Ingenieurbüro für Straßen- und Tiefbau;Ingenieurbüro;Frank Holzmüller;02582 / 333509;info@ibst-gmbh.de;48351;Everswinkel;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßen-/Tiefbau, Verkehrsanlagen, Bauüberwachung
C;Autobahn GmbH – NL West (Außenstelle Frankfurt);Behörde;;069 / 7595-0;west@autobahn.de;60486;Frankfurt am Main;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Schüßler-Plan Ingenieurgesellschaft mbH;Ingenieurbüro;;069 / 97075;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßen-/Brückenplanung, Bauüberwachung; LP 1-9; ca. 600 MA"
C;Gauff Ingenieure GmbH & Co. KG;Ingenieurbüro;;069 / 95093;;60487;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsinfrastruktur, Straßenplanung, Brückenbau; international; seit 1930; ca. 1.800 MA"
C;Ingenieurbüro Vössing GmbH;Ingenieurbüro;;069 / 95093;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßen-/Brückenplanung, Bauüberwachung; ca. 400 MA; seit 1932"
C;Bernard Gruppe ZT GmbH – NL Frankfurt;Ingenieurbüro;;069 / 710455;;60329;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Verkehrswegebau, Straßen-/Brückenplanung, BIM-Planung
C;grbv Ingenieure im Bauwesen GmbH & Co. KG – NL Frankfurt;Ingenieurbüro;;069 / 175373;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßen-/Brückenplanung, Bauüberwachung; LP 1-9"
C;CDM Smith Consult GmbH – NL Frankfurt;Ingenieurbüro;;069 / 271002;;60486;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsinfrastruktur, Straßenplanung, Umweltplanung; international"
C;Obermeyer Infrastruktur GmbH – NL Frankfurt;Ingenieurbüro;;069 / 7532;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrswegebau, Straßenplanung, Brücken, Tunnel; ca. 1.000 MA"
C;SSF Ingenieure AG – NL Frankfurt;Ingenieurbüro;;069 / 780600;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Brücken, Ingenieurbau; ca. 500 MA; bundesweit"
C;Emch+Berger GmbH – NL Frankfurt;Ingenieurbüro;;069 / 26018;;60325;Frankfurt am Main;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrswege-/Infrastrukturplanung, Brücken, Bauüberwachung; seit 1989"
C;Autobahn GmbH – Außenstelle Freiburg;Behörde;;0761 / 4968-0;suedwest@autobahn.de;79108;Freiburg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;Köhler Infrastruktur und Umwelt GmbH;Ingenieurbüro;;0761 / 4010;;79111;Freiburg;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Straßenplanung, Tiefbau, Erschließung; Raum Südbaden/Schwarzwald"
C;Bender + Stahl Ingenieure GmbH;Ingenieurbüro;;0761 / 2171;;79098;Freiburg;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenplanung, Verkehrsanlagen, Tiefbauplanung; kommunale Projekte Breisgau"
C;Ingenieurbüro Möschke + Werner;Ingenieurbüro;;0351 / 6415-350;;01705;Freital;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Objektplanung Verkehrsanlagen, Ingenieurbauwerke, Straßenbau, Kanalbau; gegr. 1998"
C;IB Dr. Blasy – Dr. Øverland;Ingenieurbüro;;08141 / 3100;;82256;Fürstenfeldbruck;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Tiefbauplanung, Verkehrsanlagen, Gewässerbau; ca. 70 MA"
C;Die Autobahn GmbH des Bundes – Außenstelle Fürth;Bund (Autobahn);Thomas Boehr (Außenstellenleiter);+49 911 5204 0;nordbayern@autobahn.de;90762;Fürth;Schnelle Frostschaden-Reparatur mit ARM Asphalt Repair Mix;Erhaltung/Bauvorbereitung/Bauüberwachung (Autobahn-Abschnitte)
C;VTU GmbH – Ingenieurbüro Verkehrsbau Tiefbau Umweltschutz;Ingenieurbüro;;0365 / 7314-100;;07545;Gera;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßen-/Tiefbauplanung, Bauüberwachung; seit 1970 in Gera; eines der größten inhabergeführten IB in Ostthüringen"
C;meister + möbius Planungsgesellschaft mbH;Ingenieurbüro;;0365 / 7120;;07545;Gera;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Beratende Ingenieure; Straßen- und Brückenbau; ca. 20 Mitarbeiter; Büros in Gera und Leipzig"
C;EWW Ingenieurbüro für Tiefbauplanung GmbH;Ingenieurbüro;;0365 / 8009;;07545;Gera;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Tiefbauplanung, Straßenplanung, Freianlagen, Ingenieurbauwerke
C;IP² IngenieurPlanung GmbH;Ingenieurbüro;;0365 / 7120-200;;07545;Gera;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Verkehrsanlagen, Rad-/Fußwege, ÖPNV-Haltestellen, Ingenieurbauwerke; Standorte Gera, Schmölln, Halle"
C;Tiefbau Müller;Privat (Straßenbau);;;;;Gerolzhofen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau (Bund/Land/Kreis), Tiefbau; 3. Generation seit 1985"
C;Ingenieurbüro Heidt + Peters mbH – NL Göttingen;Ingenieurbüro;0551 / 5070-0 · goettingen@heidt-peters.de;;;37073;Göttingen;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;Straßen-/Tiefbauplanung, Verkehrsanlagen, Bauüberwachung
C;Autobahn GmbH - Außenstelle Güstrow;Behörde;;03843 / 614-0;nordost@autobahn.de;18273;Güstrow;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
C;IB Markus Simon;Ingenieurbüro;Dipl.-Ing. Markus Simon;09621 / 169 99 90;;92256;Hahnbach;Innovatives Kaltasphalt-Produkt für Ihre Instandsetzungsprojekte - ARM Asphalt Repair Mix;"Straßenbau, Instandsetzung, Verkehrssicherung (RSA, MVAS), SiGeKo; 15 Jahre Tiefbauamt-Erfahrung"
C;Autobahn GmbH – Niederlassung Ost;Behörde;;0345 / 9400-0;ost@autobahn.de;06112;Halle (Saale);Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
